10001,cedula,Canela,Carillo,5,0
10002,cedula,Barry,Cariaga,5,0
10003,cedula,Elisha,Gomez,5,0
10004,cedula,Canela,Grangenal,5,0
10005,cedula,Canela,Grangenal,5,0
10006,cedula,Carina,Gomez,5,0
10007,cedula,Bartolo,Grano,5,0
10008,cedula,Baltazar,Cardona,5,0
10009,cedula,Willie,Cardona,5,0
10010,cedula,Baltazar,Cardenas,5,0
10011,cedula,Canela,Grigalva,5,0
10012,cedula,Skell,Grano,5,0
10013,cedula,Baruc,Guerrero,5,0
10014,cedula,Harland,Cardenas,5,0
10015,cedula,Cándida,Castorena,5,0
10016,cedula,Candelaria,Carillo,5,0
10017,cedula,Skell,Carillo,5,0
10018,cedula,Baldwin,Carillo,5,0
10019,cedula,Carina,Castro,5,0
10020,cedula,Laverna,Cardenas,5,0
10021,cedula,Canela,Carion,5,0
10022,cedula,Baldwin,Carion,5,0
10023,cedula,Bartolomé,Carion,5,0
10024,cedula,Andrea,Castorena,5,0
10025,cedula,Baldomero,Guerrero,5,0
10026,cedula,Carisa,Carillo,5,0
10027,cedula,Carolyne,Gomez,5,0
10028,cedula,Candelaria,Castorena,5,0
10029,cedula,Baruj,Cardoso,5,0
10030,cedula,Carolyne,Gomez,5,0
10031,cedula,Baldomero,Grangenal,5,0
10032,cedula,Milka,Carillo,5,0
10033,cedula,Carlota,Grigalva,5,0
10034,cedula,Baltasar,Gomez,5,0
10035,cedula,Baruc,Carillo,5,0
10036,cedula,Carlota,Cardona,5,0
10037,cedula,Baldwin,Gomez,5,0
10038,cedula,Candelaria,Guerrero,5,0
10039,cedula,Candelaria,Castro,5,0
10040,cedula,Carolyne,Castorena,5,0
10041,cedula,Bartolo,Grasia,5,0
10042,cedula,Carisa,Griego,5,0
10043,cedula,Bartolomé,Grigalva,5,0
10044,cedula,Caritina,Cardenas,5,0
10045,cedula,Candelaria,Gomez,5,0
10046,cedula,Milka,Guerrero,5,0
10047,cedula,Caritina,Castiyo,5,0
10048,cedula,Bartolo,Grande,5,0
10049,cedula,Carina,Grangenal,5,0
10050,cedula,Skell,Cardoso,5,0
10051,cedula,Canela,Grande,5,0
10052,cedula,Candelaria,Carion,5,0
10053,cedula,Gil,Cardenas,5,0
10054,cedula,Carolyne,Grano,5,0
10055,cedula,Carina,Castiyo,5,0
10056,cedula,Bartolo,Grande,5,0
10057,cedula,Baltazar,Cardiel,5,0
10058,cedula,Balduino,Cardiel,5,0
10059,cedula,Baltazar,Carion,5,0
10060,cedula,Milka,Gomez,5,0
10061,cedula,Bartolo,Guerrero,5,0
10062,cedula,Barry,Grasia,5,0
10063,cedula,Baltazar,Grangenal,5,0
10064,cedula,Barry,Grigalva,5,0
10065,cedula,Baldomero,Grande,5,0
10066,cedula,Hansiain,Grande,5,0
10067,cedula,Barry,Grasia,5,0
10068,cedula,Skell,Cardenas,5,0
10069,cedula,Baltasar,Cardiel,5,0
10070,cedula,Baldwin,Grasia,5,0
10071,cedula,Bartolomé,Castiyo,5,0
10072,cedula,Willie,Castorena,5,0
10073,cedula,Carisa,Grande,5,0
10074,cedula,Andrea,Castorena,5,0
10075,cedula,Candelaria,Cardiel,5,0
10076,cedula,Caritina,Carion,5,0
10077,cedula,Balduino,Cardenas,5,0
10078,cedula,Cándida,Castorena,5,0
10079,cedula,Cándida,Guerrero,5,0
10080,cedula,Andrea,Castro,5,0
10081,cedula,Candelaria,Grangenal,5,0
10082,cedula,Carina,Cardenas,5,0
10083,cedula,Skell,Cardenas,5,0
10084,cedula,Barry,Griego,5,0
10085,cedula,Candelaria,Castorena,5,0
10086,cedula,Balduino,Cardona,5,0
10087,cedula,Harland,Castro,5,0
10088,cedula,David,Grande,5,0
10089,cedula,Laverna,Cardiel,5,0
10090,cedula,Carlota,Guerrero,5,0
10091,cedula,Willie,Cariaga,5,0
10092,cedula,Baldwin,Grigalva,5,0
10093,cedula,Canela,Grano,5,0
10094,cedula,Milka,Grande,5,0
10095,cedula,Carina,Grasia,5,0
10096,cedula,Baltasar,Cardoso,5,0
10097,cedula,Caritina,Cardoso,5,0
10098,cedula,David,Castorena,5,0
10099,cedula,Willie,Cardoso,5,0
10100,cedula,Bartolomé,Guerrero,5,0
10101,cedula,Carolyne,Grigalva,5,0
10102,cedula,Baltazar,Grigalva,5,0
10103,cedula,Canela,Cariaga,5,0
10104,cedula,Skell,Carion,5,0
10105,cedula,Balduino,Cardiel,5,0
10106,cedula,Milka,Castorena,5,0
10107,cedula,Baruc,Grangenal,5,0
10108,cedula,Baltazar,Grasia,5,0
10109,cedula,Bartolo,Carillo,5,0
10110,cedula,Bartolo,Gomez,5,0
10111,cedula,Willie,Grigalva,5,0
10112,cedula,Carina,Cardiel,5,0
10113,cedula,Carlota,Castorena,5,0
10114,cedula,Baltasar,Castro,5,0
10115,cedula,David,Grasia,5,0
10116,cedula,Bartolomé,Grangenal,5,0
10117,cedula,Baldwin,Grano,5,0
10118,cedula,Skell,Gomez,5,0
10119,cedula,Baruj,Cardenas,5,0
10120,cedula,Caritina,Carion,5,0
10121,cedula,Skell,Castorena,5,0
10122,cedula,Andrea,Guerrero,5,0
10123,cedula,Barry,Guerrero,5,0
10124,cedula,Caridad,Cardona,5,0
10125,cedula,Baltazar,Cariaga,5,0
10126,cedula,Denna,Castiyo,5,0
10127,cedula,Bartolo,Cardoso,5,0
10128,cedula,Carisa,Castiyo,5,0
10129,cedula,Cándida,Grano,5,0
10130,cedula,Baldomero,Carion,5,0
